set_name	language	kind	marked_sources	original_text	source_question_text
veto_v1	eng	veto	redis-doc/docs/manual/patterns/_index.md	What are some common design patterns for using Redis?	Redis programming patterns
veto_v1	eng	veto	redis-doc/docs/reference/modules/modules-api-ref.md	How can I remove keys from a Redis database?	Key eviction API
veto_v1	eng	veto	redis-doc/docs/interact/programmability/lua-api.md	What is a Redis object?	"<a name=""redis_object""></a>_redis_ object"
veto_v1	eng	veto	system-design-primer/README.md	What are the key components and functionalities of an application layer in a software system?	Application layer
veto_v1	eng	veto	system-design-primer/README.md	What different ways can I ensure my system is always accessible?	Availability patterns
veto_v1	eng	veto	system-design-primer/solutions/system_design/web_crawler/README.md	How would I design a web crawler?	Design a web crawler
veto_v1	eng	veto	system-design-primer/README.md	How does the domain name system work?	Domain name system
veto_v1	eng	veto	system-design-primer/README.md	How can I balance the performance and scalability of my system?	Performance vs scalability
veto_v1	eng	veto	system-design-primer/README.md	How can I use Anki for learning and memorization?	Anki flashcards
veto_v1	eng	veto	system-design-primer/solutions/system_design/twitter/README.md	How can I design a system for displaying user timelines and searching tweets on Twitter?	Design the Twitter timeline and search
veto_v1	eng	veto	system-design-primer/README.md	What are some common system design interview questions and how can I solve them?	System design interview questions with solutions
veto_v1	eng	veto	system-design-primer/solutions/system_design/query_cache/README.md	How can I design a key-value cache for storing recent web server query results?	Design a key-value cache to save the results of the most recent web server queries
veto_v1	eng	veto	system-design-primer/README.md	What's the difference between availability and consistency in a system?	Availability vs consistency
veto_v1	eng	veto	system-design-primer/README.md	What is a content delivery network and how does it work?	Content delivery network
veto_v1	eng	veto	system-design-primer/README.md	How does communication work in a well-designed system?	Communication
veto_v1	eng	veto	system-design-primer/README.md	How does a load balancer distribute network traffic?	Load balancer
veto_v1	eng	veto	system-design-primer/README.md	How does a reverse proxy function as a web server?	Reverse proxy (web server)
veto_v1	eng	veto	system-design-primer/README.md	What are some common topics covered in system design discussions?	Index of system design topics
veto_v1	eng	veto	system-design-primer/README.md	What are some fundamental concepts to learn about designing systems?	System design topics: start here
veto_v1	eng	veto	system-design-primer/README.md	What are different approaches to ensuring data consistency in a system?	Consistency patterns
veto_v1	eng	veto	system-design-primer/solutions/system_design/mint/README.md	How would you design the website for Mint.com?	Design Mint.com
veto_v1	eng	veto	system-design-primer/solutions/system_design/pastebin/README.md	How would you design a service like Pastebin?	Design Pastebin.com (or Bit.ly)
veto_v1	eng	veto	system-design-primer/solutions/system_design/scaling_aws/README.md	How can I build a system on AWS capable of handling millions of users?	Design a system that scales to millions of users on AWS
veto_v1	eng	veto	system-design-primer/README.md	What is a good strategy for answering a system design interview question?	How to approach a system design interview question
veto_v1	eng	veto	system-design-primer/README.md	What is the relationship between latency and throughput in system design?	Latency vs throughput
veto_v1	eng	veto	system-design-primer/README.md	What are some common object-oriented design interview questions and their solutions?	Object-oriented design interview questions with solutions
veto_v1	eng	veto	system-design-primer/README.md	Is this document still being actively worked on?	Under development
veto_v1	eng	veto	system-design-primer/README.md	What are the key concepts involved in designing scalable systems?	The System Design Primer
veto_v1	eng	veto	system-design-primer/README.md	How can I help improve this system design primer?	Contributing
veto_v1	eng	veto	system-design-primer/solutions/system_design/sales_rank/README.md	How can I design a system to calculate product sales ranks within specific categories?	Design Amazon's sales rank by category feature
veto_v1	eng	veto	system-design-primer/solutions/system_design/social_graph/README.md	What data structures would be best suited for building a social network?	Design the data structures for a social network
veto_v1	eng	veto	system-design-primer/README.md	How can asynchronous programming improve system design?	Asynchronism
veto_v1	eng	veto	system-design-primer/README.md	How can I get in touch with the project maintainers?	Contact info
